context: Uka's Room response:	Maid Cafe Flea Market
context: I wanted to tell him as myself.\I like you, Tanbabashi.\I love you.\Huh? Er, uh...\I'm sorry!\B-But I'm flattered, I really am. Thank you.\I-It's all right...\H-Hey, can I ask you somethin'? response:	What, uh... What's love feel like?
context: I like you, Tanbabashi.\I love you.\Huh? Er, uh...\I'm sorry!\B-But I'm flattered, I really am. Thank you.\I-It's all right...\H-Hey, can I ask you somethin'?\What, uh... What's love feel like? response:	W-Well...
context: I love you.\Huh? Er, uh...\I'm sorry!\B-But I'm flattered, I really am. Thank you.\I-It's all right...\H-Hey, can I ask you somethin'?\What, uh... What's love feel like?\W-Well... response:	I'm so sorry!
context: Huh? Er, uh...\I'm sorry!\B-But I'm flattered, I really am. Thank you.\I-It's all right...\H-Hey, can I ask you somethin'?\What, uh... What's love feel like?\W-Well...\I'm so sorry! response:	I just... don't really know.
context: I'm sorry!\B-But I'm flattered, I really am. Thank you.\I-It's all right...\H-Hey, can I ask you somethin'?\What, uh... What's love feel like?\W-Well...\I'm so sorry!\I just... don't really know. response:	Um, it's... H-How do I put this simply...
context: B-But I'm flattered, I really am. Thank you.\I-It's all right...\H-Hey, can I ask you somethin'?\What, uh... What's love feel like?\W-Well...\I'm so sorry!\I just... don't really know.\Um, it's... H-How do I put this simply... response:	Let's see...
context: I-It's all right...\H-Hey, can I ask you somethin'?\What, uh... What's love feel like?\W-Well...\I'm so sorry!\I just... don't really know.\Um, it's... H-How do I put this simply...\Let's see... response:	It's when they're all you think about. All you dream about.
context: H-Hey, can I ask you somethin'?\What, uh... What's love feel like?\W-Well...\I'm so sorry!\I just... don't really know.\Um, it's... H-How do I put this simply...\Let's see...\It's when they're all you think about. All you dream about. response:	You try hard to impress them, but you mess up and get depressed,
context: What, uh... What's love feel like?\W-Well...\I'm so sorry!\I just... don't really know.\Um, it's... H-How do I put this simply...\Let's see...\It's when they're all you think about. All you dream about.\You try hard to impress them, but you mess up and get depressed, response:	and you're too shy to look them in the eye.
context: W-Well...\I'm so sorry!\I just... don't really know.\Um, it's... H-How do I put this simply...\Let's see...\It's when they're all you think about. All you dream about.\You try hard to impress them, but you mess up and get depressed,\and you're too shy to look them in the eye. response:	And when you peek at them from afar, you see their not-so-hot side, too.
context: I'm so sorry!\I just... don't really know.\Um, it's... H-How do I put this simply...\Let's see...\It's when they're all you think about. All you dream about.\You try hard to impress them, but you mess up and get depressed,\and you're too shy to look them in the eye.\And when you peek at them from afar, you see their not-so-hot side, too. response:	Still, you can't help wantin' to get to know them better.
context: I just... don't really know.\Um, it's... H-How do I put this simply...\Let's see...\It's when they're all you think about. All you dream about.\You try hard to impress them, but you mess up and get depressed,\and you're too shy to look them in the eye.\And when you peek at them from afar, you see their not-so-hot side, too.\Still, you can't help wantin' to get to know them better. response:	I know! Maybe being in love is like an obsession!
context: Um, it's... H-How do I put this simply...\Let's see...\It's when they're all you think about. All you dream about.\You try hard to impress them, but you mess up and get depressed,\and you're too shy to look them in the eye.\And when you peek at them from afar, you see their not-so-hot side, too.\Still, you can't help wantin' to get to know them better.\I know! Maybe being in love is like an obsession! response:	But, uh, maybe that's too simple an explanation.
context: Let's see...\It's when they're all you think about. All you dream about.\You try hard to impress them, but you mess up and get depressed,\and you're too shy to look them in the eye.\And when you peek at them from afar, you see their not-so-hot side, too.\Still, you can't help wantin' to get to know them better.\I know! Maybe being in love is like an obsession!\But, uh, maybe that's too simple an explanation. response:	No...
context: It's when they're all you think about. All you dream about.\You try hard to impress them, but you mess up and get depressed,\and you're too shy to look them in the eye.\And when you peek at them from afar, you see their not-so-hot side, too.\Still, you can't help wantin' to get to know them better.\I know! Maybe being in love is like an obsession!\But, uh, maybe that's too simple an explanation.\No... response:	I think it's spot on.
context: You try hard to impress them, but you mess up and get depressed,\and you're too shy to look them in the eye.\And when you peek at them from afar, you see their not-so-hot side, too.\Still, you can't help wantin' to get to know them better.\I know! Maybe being in love is like an obsession!\But, uh, maybe that's too simple an explanation.\No...\I think it's spot on. response:	Miss Inari, it's about time...
context: and you're too shy to look them in the eye.\And when you peek at them from afar, you see their not-so-hot side, too.\Still, you can't help wantin' to get to know them better.\I know! Maybe being in love is like an obsession!\But, uh, maybe that's too simple an explanation.\No...\I think it's spot on.\Miss Inari, it's about time... response:	Oh, uh, I'd better be going.
context: And when you peek at them from afar, you see their not-so-hot side, too.\Still, you can't help wantin' to get to know them better.\I know! Maybe being in love is like an obsession!\But, uh, maybe that's too simple an explanation.\No...\I think it's spot on.\Miss Inari, it's about time...\Oh, uh, I'd better be going. response:	An obsession, huh?
context: Still, you can't help wantin' to get to know them better.\I know! Maybe being in love is like an obsession!\But, uh, maybe that's too simple an explanation.\No...\I think it's spot on.\Miss Inari, it's about time...\Oh, uh, I'd better be going.\An obsession, huh? response:	I'm droppin' out of the play.
context: I know! Maybe being in love is like an obsession!\But, uh, maybe that's too simple an explanation.\No...\I think it's spot on.\Miss Inari, it's about time...\Oh, uh, I'd better be going.\An obsession, huh?\I'm droppin' out of the play. response:	Why would she say that?
context: But, uh, maybe that's too simple an explanation.\No...\I think it's spot on.\Miss Inari, it's about time...\Oh, uh, I'd better be going.\An obsession, huh?\I'm droppin' out of the play.\Why would she say that? response:	What is she thinking?
context: No...\I think it's spot on.\Miss Inari, it's about time...\Oh, uh, I'd better be going.\An obsession, huh?\I'm droppin' out of the play.\Why would she say that?\What is she thinking? response:	Why is she crying?
context: I think it's spot on.\Miss Inari, it's about time...\Oh, uh, I'd better be going.\An obsession, huh?\I'm droppin' out of the play.\Why would she say that?\What is she thinking?\Why is she crying? response:	I want to know more.
context: Miss Inari, it's about time...\Oh, uh, I'd better be going.\An obsession, huh?\I'm droppin' out of the play.\Why would she say that?\What is she thinking?\Why is she crying?\I want to know more. response:	I mean, I have been watchin' you all this time!
context: Oh, uh, I'd better be going.\An obsession, huh?\I'm droppin' out of the play.\Why would she say that?\What is she thinking?\Why is she crying?\I want to know more.\I mean, I have been watchin' you all this time! response:	More about you, the one who's been watchin' me.
context: An obsession, huh?\I'm droppin' out of the play.\Why would she say that?\What is she thinking?\Why is she crying?\I want to know more.\I mean, I have been watchin' you all this time!\More about you, the one who's been watchin' me. response:	Oh, wow. I guess that means...
context: I'm droppin' out of the play.\Why would she say that?\What is she thinking?\Why is she crying?\I want to know more.\I mean, I have been watchin' you all this time!\More about you, the one who's been watchin' me.\Oh, wow. I guess that means... response:	I love Fushimi.
context: Why would she say that?\What is she thinking?\Why is she crying?\I want to know more.\I mean, I have been watchin' you all this time!\More about you, the one who's been watchin' me.\Oh, wow. I guess that means...\I love Fushimi. response:	I knew it wouldn't work out.
context: What is she thinking?\Why is she crying?\I want to know more.\I mean, I have been watchin' you all this time!\More about you, the one who's been watchin' me.\Oh, wow. I guess that means...\I love Fushimi.\I knew it wouldn't work out. response:	I wasn't putting much effort into making him love me back, for one.
context: Why is she crying?\I want to know more.\I mean, I have been watchin' you all this time!\More about you, the one who's been watchin' me.\Oh, wow. I guess that means...\I love Fushimi.\I knew it wouldn't work out.\I wasn't putting much effort into making him love me back, for one. response:	When a girl like that tells you she loves you, of course you'd turn her down.
context: I want to know more.\I mean, I have been watchin' you all this time!\More about you, the one who's been watchin' me.\Oh, wow. I guess that means...\I love Fushimi.\I knew it wouldn't work out.\I wasn't putting much effort into making him love me back, for one.\When a girl like that tells you she loves you, of course you'd turn her down. response:	I'll have to try harder myself next time.
context: I mean, I have been watchin' you all this time!\More about you, the one who's been watchin' me.\Oh, wow. I guess that means...\I love Fushimi.\I knew it wouldn't work out.\I wasn't putting much effort into making him love me back, for one.\When a girl like that tells you she loves you, of course you'd turn her down.\I'll have to try harder myself next time. response:	Right!
context: More about you, the one who's been watchin' me.\Oh, wow. I guess that means...\I love Fushimi.\I knew it wouldn't work out.\I wasn't putting much effort into making him love me back, for one.\When a girl like that tells you she loves you, of course you'd turn her down.\I'll have to try harder myself next time.\Right! response:	It feels like it's been so long.
context: Oh, wow. I guess that means...\I love Fushimi.\I knew it wouldn't work out.\I wasn't putting much effort into making him love me back, for one.\When a girl like that tells you she loves you, of course you'd turn her down.\I'll have to try harder myself next time.\Right!\It feels like it's been so long. response:	I'm really sorry. I was flat out preparin' for the cultural festival.
context: I love Fushimi.\I knew it wouldn't work out.\I wasn't putting much effort into making him love me back, for one.\When a girl like that tells you she loves you, of course you'd turn her down.\I'll have to try harder myself next time.\Right!\It feels like it's been so long.\I'm really sorry. I was flat out preparin' for the cultural festival. response:	Don't be. I'm just glad you were having fun.
context: I knew it wouldn't work out.\I wasn't putting much effort into making him love me back, for one.\When a girl like that tells you she loves you, of course you'd turn her down.\I'll have to try harder myself next time.\Right!\It feels like it's been so long.\I'm really sorry. I was flat out preparin' for the cultural festival.\Don't be. I'm just glad you were having fun. response:	Have you finally grown accustomed to your role as Tanbabashi's lover?
context: I wasn't putting much effort into making him love me back, for one.\When a girl like that tells you she loves you, of course you'd turn her down.\I'll have to try harder myself next time.\Right!\It feels like it's been so long.\I'm really sorry. I was flat out preparin' for the cultural festival.\Don't be. I'm just glad you were having fun.\Have you finally grown accustomed to your role as Tanbabashi's lover? response:	Oh, that...
context: When a girl like that tells you she loves you, of course you'd turn her down.\I'll have to try harder myself next time.\Right!\It feels like it's been so long.\I'm really sorry. I was flat out preparin' for the cultural festival.\Don't be. I'm just glad you were having fun.\Have you finally grown accustomed to your role as Tanbabashi's lover?\Oh, that... response:	I, uh, I dropped out of the play.
context: I'll have to try harder myself next time.\Right!\It feels like it's been so long.\I'm really sorry. I was flat out preparin' for the cultural festival.\Don't be. I'm just glad you were having fun.\Have you finally grown accustomed to your role as Tanbabashi's lover?\Oh, that...\I, uh, I dropped out of the play. response:	What?! But why?
context: Right!\It feels like it's been so long.\I'm really sorry. I was flat out preparin' for the cultural festival.\Don't be. I'm just glad you were having fun.\Have you finally grown accustomed to your role as Tanbabashi's lover?\Oh, that...\I, uh, I dropped out of the play.\What?! But why? response:	You seemed so thrilled about it before.
