context: Pre! Preparation! response:	I'm not strong
context: I want to start over with Taiga.\I'm going to divorce Yuu soon.\And then I will live together with Taiga.\Because we're father and daughter.\Because I love her.\This is serious.\Your dad's saying that he's coming for you!\What are you doing?! response:	Do it properly! Rinse them in water for more than five seconds!
context: I'm going to divorce Yuu soon.\And then I will live together with Taiga.\Because we're father and daughter.\Because I love her.\This is serious.\Your dad's saying that he's coming for you!\What are you doing?!\Do it properly! Rinse them in water for more than five seconds! response:	Oh, shut up.
context: And then I will live together with Taiga.\Because we're father and daughter.\Because I love her.\This is serious.\Your dad's saying that he's coming for you!\What are you doing?!\Do it properly! Rinse them in water for more than five seconds!\Oh, shut up. response:	Don't butt in.
context: Because we're father and daughter.\Because I love her.\This is serious.\Your dad's saying that he's coming for you!\What are you doing?!\Do it properly! Rinse them in water for more than five seconds!\Oh, shut up.\Don't butt in. response:	In exchange for you going to meet him,
context: Because I love her.\This is serious.\Your dad's saying that he's coming for you!\What are you doing?!\Do it properly! Rinse them in water for more than five seconds!\Oh, shut up.\Don't butt in.\In exchange for you going to meet him, response:	I promised that I'd do the dishes, right?
context: This is serious.\Your dad's saying that he's coming for you!\What are you doing?!\Do it properly! Rinse them in water for more than five seconds!\Oh, shut up.\Don't butt in.\In exchange for you going to meet him,\I promised that I'd do the dishes, right? response:	Then, wash them properly!
context: Your dad's saying that he's coming for you!\What are you doing?!\Do it properly! Rinse them in water for more than five seconds!\Oh, shut up.\Don't butt in.\In exchange for you going to meet him,\I promised that I'd do the dishes, right?\Then, wash them properly! response:	Whatever, go away!
context: What are you doing?!\Do it properly! Rinse them in water for more than five seconds!\Oh, shut up.\Don't butt in.\In exchange for you going to meet him,\I promised that I'd do the dishes, right?\Then, wash them properly!\Whatever, go away! response:	You know...
context: Do it properly! Rinse them in water for more than five seconds!\Oh, shut up.\Don't butt in.\In exchange for you going to meet him,\I promised that I'd do the dishes, right?\Then, wash them properly!\Whatever, go away!\You know... response:	Your old man's a weirdo.
context: Oh, shut up.\Don't butt in.\In exchange for you going to meet him,\I promised that I'd do the dishes, right?\Then, wash them properly!\Whatever, go away!\You know...\Your old man's a weirdo. response:	He doesn't seem like a normal adult or -
context: Don't butt in.\In exchange for you going to meet him,\I promised that I'd do the dishes, right?\Then, wash them properly!\Whatever, go away!\You know...\Your old man's a weirdo.\He doesn't seem like a normal adult or - response:	Go away, I said!
context: In exchange for you going to meet him,\I promised that I'd do the dishes, right?\Then, wash them properly!\Whatever, go away!\You know...\Your old man's a weirdo.\He doesn't seem like a normal adult or -\Go away, I said! response:	Boil some water and prepare some tea or something!
context: I promised that I'd do the dishes, right?\Then, wash them properly!\Whatever, go away!\You know...\Your old man's a weirdo.\He doesn't seem like a normal adult or -\Go away, I said!\Boil some water and prepare some tea or something! response:	Your old man was really worried about you.
context: Then, wash them properly!\Whatever, go away!\You know...\Your old man's a weirdo.\He doesn't seem like a normal adult or -\Go away, I said!\Boil some water and prepare some tea or something!\Your old man was really worried about you. response:	Because of that, he now wants to live with you agai -
context: Whatever, go away!\You know...\Your old man's a weirdo.\He doesn't seem like a normal adult or -\Go away, I said!\Boil some water and prepare some tea or something!\Your old man was really worried about you.\Because of that, he now wants to live with you agai - response:	Are you dumb?
context: You know...\Your old man's a weirdo.\He doesn't seem like a normal adult or -\Go away, I said!\Boil some water and prepare some tea or something!\Your old man was really worried about you.\Because of that, he now wants to live with you agai -\Are you dumb? response:	I'm being serious here.
context: Your old man's a weirdo.\He doesn't seem like a normal adult or -\Go away, I said!\Boil some water and prepare some tea or something!\Your old man was really worried about you.\Because of that, he now wants to live with you agai -\Are you dumb?\I'm being serious here. response:	Your old man said he wants to live with you.
context: He doesn't seem like a normal adult or -\Go away, I said!\Boil some water and prepare some tea or something!\Your old man was really worried about you.\Because of that, he now wants to live with you agai -\Are you dumb?\I'm being serious here.\Your old man said he wants to live with you. response:	He asked me to -
context: Go away, I said!\Boil some water and prepare some tea or something!\Your old man was really worried about you.\Because of that, he now wants to live with you agai -\Are you dumb?\I'm being serious here.\Your old man said he wants to live with you.\He asked me to - response:	It's none of your business!
context: Boil some water and prepare some tea or something!\Your old man was really worried about you.\Because of that, he now wants to live with you agai -\Are you dumb?\I'm being serious here.\Your old man said he wants to live with you.\He asked me to -\It's none of your business! response:	Don't butt into other people's families!
context: Your old man was really worried about you.\Because of that, he now wants to live with you agai -\Are you dumb?\I'm being serious here.\Your old man said he wants to live with you.\He asked me to -\It's none of your business!\Don't butt into other people's families! response:	What?! You're the one who made me go!
context: Because of that, he now wants to live with you agai -\Are you dumb?\I'm being serious here.\Your old man said he wants to live with you.\He asked me to -\It's none of your business!\Don't butt into other people's families!\What?! You're the one who made me go! response:	Is it over now that you got the money from him?!
context: Are you dumb?\I'm being serious here.\Your old man said he wants to live with you.\He asked me to -\It's none of your business!\Don't butt into other people's families!\What?! You're the one who made me go!\Is it over now that you got the money from him?! response:	That's right.
context: I'm being serious here.\Your old man said he wants to live with you.\He asked me to -\It's none of your business!\Don't butt into other people's families!\What?! You're the one who made me go!\Is it over now that you got the money from him?!\That's right. response:	That's why I'm standing here right now doing the dishes.
